poi_id,place,area,lat,lng,menu,address,phone,hours,closed_days,parking
186501,봉구스밥버거 전남대점,광주,,,"봉구스밥버거, 햄밥버거",광주 북구 자미로 68-6,062-512-5949,09:30~19:10,"매주 토요일, 일요일",없음
186505|426916,봉덕소주방,광주,,,"조기전, 소주",광주 동구 동계천로 46-2,010 - 3611 - 2793,,,없음
186507|426918,봉명동내커피 광주첨단점,광주,,,"아메리카노, 카푸치노, 1L보틀 아메리카노, 카페라떼",광주 광산구 월계로 92 1층,0507-1354-9939,10:00 - 02:00,매월 둘째 화요일,있음
186508|426919,봉명동내커피 동구점,광주,,,"식혜, 매실, 크림치즈 프레즐, 1리터보틀 식혜",광주 동구 금남로 241-7 1층,0507-1436-8070,11:00 - 01:50,,없음
186509,카페 봉봉,광주,,,"블루베리피자, 갈릭고르곤졸라피자",광주광역시 서구 풍암2로53번길 9,062-361-9449,09:00~22:00,없음,없음
186510|426921,봉봉김밥,광주,,,"참치마요김밥, 봉봉라면, 치즈김밥",광주 북구 반룡로27번길 28,0507-1324-7954,06:00 - 16:00/20:00,매주 일요일,없음
186511,봉봉샌드 광주본점,광주,,,"생모짜렐라바질페스토샌드위치, 통통새우샌드위치",광주 광산구 하남마항로12번길 12 2층 201호,062-462-8889,09:00~21:00,"매주 토요일, 일요일",없음
186512|426923,봉봉이왕족발보쌈,광주,,,"탱글탱글 족발 소, 탱글탱글 족발 대, 탱글탱글 족발, 야들야들 보쌈",광주 남구 회재로1200번길 15-1,062-654-5568,12:00 - 00:00,매주 화요일,없음
186513|426924,봉선골,광주,,,"한우모듬전골, 돼지곱창전골, 돼지곱창전골 대",광주 남구 봉선로133번길 21,062-672-6270,,,없음
186515|426926,봉선골오리의집,광주,,,"오리탕, 유황오리훈제",광주 남구 제석로 52 봉선골오리의집,0507-1421-5292,11:30 - 22:00,없음,있음
186516|426927,봉선대패삼겹살,광주,,,"대패삼겹살, 생삼겹살",광주 남구 봉선1로37번길 3,062-655-5600,11:00 - 22:00,없음,있음
186517|426928,봉선동그집,광주,,,"갈치조림, 낚지볶음",광주 남구 용대로53번길 6-4 1층,010-2038-5531,17:00 - 23:00,매주 일요일,없음
186519|426930,봉선민물매운탕,광주,,,"모듬탕, 메기탕",광주 남구 용대로 71,062-676-3541,,,없음
186520,이디야커피 봉선방림점,광주,,,"카페 아메리카노, 카페 라떼",광주 남구 봉선1로 120-1 1층,0507-1374-5006,08:30/09:00 - 23:30/23:00,없음,있음
186521|426932,봉선서해수산활어직판장 봉선본점,광주,,,"광어, 우럭",광주 남구 봉선1로 110,062-655-3009,13:00 - 01:00,없음,없음
186522,봉선시장족발,광주,,,"중족, 왕족",광주 남구 봉선1로37번길 12 조현숙피자,062-671-2760,13:00 - 24:00,없음,없음
186524|426935,굽네치킨 광주봉선점,광주,,,"허니멜로, 갈릭마왕, 고추바사삭, 오븐바사삭, 고추바사삭 치킨, 오븐바사삭 치킨",광주 남구 봉선1로 44-1 가야숯치킨,0504-3143-8508,12:00 - 01:00,없음,없음
186525|426936,봉선참치,광주,,,"혼술 스페셜, 곱빼기 스페셜, 참다랑어 속살, 참다랑어 뱃살",광주 남구 용대로 116,0507-1332-3725,,,없음
186526|426937,봉선청과,광주,,,"아메리카노,토마토 주스, 아메리카노, 토마토 주스",광주 남구 제석로80번길 48,0507-1404-8629,09:00 - 23:00,없음,있음
186527|426938,봉선팥죽,광주,,,"팥죽, 동지죽",광주 남구 용대로 145 라인효친상가 3동 113호,062-531-7889,11:00 - 21:00,매주 일요일,없음
186528,봉선퍼브,광주,,,"노가리찜, 제육두부김치",광주 남구 봉선1로 49 1층 봉선퍼브,0507-1324-3308,16:30 - 23:00,매주 일요일,없음
186529|426940,봉선포차,광주,,,"없음, 추어탕, 보쌈",광주 남구 대남대로 159 6-1 봉선포차,0507-1468-1993,,,없음
186530|426941,봉선화 본점,광주,,,"국물 오징어볶음, 돼지연탄구이, 똥집",광주 광산구 신창로72번길 17,062-955-7497,16:00 - 02:00,없음,없음
186531|426942,봉선회관,광주,,,"꽃삼겹살, 꽃목살",광주 남구 봉선2로 21 1층,062-673-5555,,,없음
186532,봉수아피자 광주북구점,광주,,,"마약옥수수, 불고기피자",광주 북구 송해로 47-7 1층 101호 봉수아피자,062-573-5012,11:00 - 02:00,,없음
186533|426944,봉수아피자 광주서구점,광주,,,"치즈피자, 봉숭아 레귤라, 고구마피자, 페퍼로니피자",광주 서구 화정로 150 1층,062-383-4611,12:00 - 02:00,없음,없음
186535|426946,봉숙비어 첨단점,광주,,,"모듬소세지, 훈제 칠면조, 마른오징어, 쥐포",광주 광산구 첨단내촌로 93,062-971-1188,,,없음
186536|186537|426947,봉순국밥곱창구이,광주,,,"모듬국밥, 내장국밥, 머리수육",광주 광산구 사암로340번안길 6-13 1층,0507-1495-9201,10:00 - 22:00,없음,없음
186538|426949,맛있는봉순이밥상,광주,,,"봉순이 백반, 오리 한방백숙",광주 북구 본촌마을길 87,062-571-5949,,,없음
186539|426950,봉위치킨,광주,,,"콜라 사이즈업, 사이다 사이즈업, 후라이드통닭, 간장통닭",광주 북구 자미로66번길 59 1층,062-521-9991,,,없음
186541|879631,봉이동동,광주,35.1055853737822,126.905994975324,"고등어조림, 동태탕",광주 남구 노대실로 46,062-674-3857,,,없음
186542|426953|879980,봉이선달,광주,35.1398766485819,126.891764270422,"국산 대패삼겹살, 한우생고기, 한우 육회",광주 남구 군분로 75-1,062-365-2911,15:00 - 24:00,없음,없음
186546|426957,봉자떡볶이&꼬마김밥 첨단양산점,광주,,,"김밥, 떡볶이, 봉자국물떡볶이, 봉자국물오뎅",광주 북구 첨단연신로91번길 32-10,062-573-1001,11:00 - 01:00,없음,없음
186547|426958,봉자순대국밥,광주,,,"찰순대국밥, 머리국밥, 내장국밥",광주 동구 의재로 25,062-222-0669,11:00 - 21:30,매주 일요일,없음
186548|426959,봉창이칼국수,광주,,,"바지락 칼국수, 수제만두, 만두전골, 손 만두, 해물칼국수",광주 북구 설죽로370번길 20,062-573-3933,11:00 - 21:30,없음,없음
186549|426960,봉천동진순자김밥 신용점,광주,,,"짱아찌 김밥, 라면, 짱아찌김밥",광주 북구 첨단연신로133번길 3,0507-1490-2305,10:00 - 20:00,둘째 월요일,없음
186550|426961,봉천동진순자김밥 용봉점,광주,,,"제육덮밥, 김치찌개",광주 북구 반룡로42번길 26 1층,062-456-8899,09:40 - 20:00,매주 일요일,없음
186552|426963|435601,봉초밥참치회전문점,광주,,,"왕새우초밥, 연어초밥, 스테이크초밥",광주 서구 상무화원로32번길 25-11 유성빌딩,062-371-5544,11:30 - 01:00,없음,없음
186553|426964,봉추찜닭 전남대점,광주,,,"봉추찜닭, 치즈추가, 뼈없는 찜닭",광주 북구 우치로110번길 7,062-431-6981,10:00 - 22:00,없음,없음
186554|426965,봉추찜닭 광주충장점,광주,,,"봉추찜닭, 뼈없는찜닭",광주 동구 충장로안길 26,062-222-6981,11:00 - 21:00,없음,없음
186556|426967,봉팔이네,광주,,,"차돌숙주요리, 육전, 빈대떡",광주 남구 봉선2로 37,062-651-6959,,,없음
186558|426969,봉평메밀국수,광주,,,"냉소바, 콩모밀국수",광주 북구 서하로 360,062-262-6978,11:30 - 20:30,없음,없음
186563|426974,부경흑돼지구이,광주,,,"제주 흑돼지 오겹살, 제주 흑돼지 목살, 흑돼지 애호박찌개",광주 서구 원마륵2길 8-7,062-371-8449,,,없음
186564|426975,부곡정,광주,,,"옻닭, 일반백숙, 촌닭백숙",광주 동구 증심사길30번길 31,062-234-5292,,,없음
186565,부광식당,광주,,,"한방보쌈, 돼지 앞다리살 주물럭",광주 서구 월산로169번길 5-1,062-369-3364,10:00~24:00,없음,없음
186566|426977,부길추어탕전문,광주,,,"추어탕, 차돌된장찌개, 솥밥",광주 동구 구성로194번길 25,062-227-4530,11:00 - 20:30,매주 일요일,있음
186567,부길추어탕 상무점,광주,,,"추어탕솥밥, 차돌된장찌개",광주 서구 상무화원로32번길 17-15 1층부길추어탕,062-456-5133,11:00 - 21:00,매주 일요일,없음
186568,부길추어탕 신창점,광주,,,"솥단지추어탕, 보쌈",광주 광산구 신창로138번길 30 1층,0507-1341-7728,10:30~21:30,매주 일요일,있음
186569,부꾸커피,광주,,,"아메리카노, 유자에이드",광주 북구 하서로 299 1층 부꾸커피,0507-1420-5583,09:00 - 18:00,격주 월요일,없음
186570|426981,부나비,광주,,,"연어, 한우타다끼, 가리비탕",광주 북구 일곡마을로 157,0507-1389-3333,18:00 - 24:00,매주 일요일,없음
186571|426982,부대통령뚝배기 전남대점,광주,,,"부대찌개, 제육볶음",광주 북구 우치로90번길 21 1층,062-251-3029,,,없음
186573,부뚜막,광주,,,"매운갈비찜, 갈치조림",광주 북구 서하로 131,062-511-3588,,,없음
186574|426985,부뚜막,광주,,,"수제양념갈비, 꽃삼겹",광주 북구 대천로 124-1,062-265-4929,,매주 일요일,없음
186575,부뚜막뒷고기,광주,,,"뒷고기, 된장찌개",광주 서구 쌍촌로 67-1,062-384-7200,11:30 - 23:00,없음,있음
186576|426987,부뚜막국밥,광주,,,"국밥, 머릿고기, 머리고기, 미니족",광주 남구 군분로 27,062-676-0974,,,없음
186577|426988,부뚜막곱창,광주,,,"모듬구이, 곱창, 막창",광주 광산구 용아로379번길 41,062-956-3599,17:00 - 24:00,매주 일요일,있음
186578|426989,부뚜막김치생삼겹,광주,,,"부뚜막김치생삼겹, 고추장생삼겹, 열무국수",광주 광산구 월곡산정로 13,062-953-0144,12:00 - 01:00,없음,없음
186579|426990,부뚜막김치생삼겹,광주,,,"생삼겹살, 가브리살, 대패삼겹",광주 광산구 목련로153번안길 36,062-952-7882,12:00 - 23:00,없음,없음
186580|426991,부뚜막옛날통닭 하남1호점,광주,,,"엣날통닭, 순살후라이드, 옛날통닭",광주 광산구 월곡산정로 13,062-951-1369,,,없음
186581|426992,부뚜막포차,광주,,,"육전, 부추전",광주 북구 양산제로 85,062-571-2425,,,없음
186582|426993,부띠크그레이어,광주,,,"카페 스트라파짜토, 카페 오네로소, 드립커피, 카푸치노",광주 남구 유안초등북1길 7,062-653-2887,10:00 - 23:00,공휴일,있음
186585,부라더보쌈,광주,,,"나홀로 보쌈, 회보쌈",광주 남구 봉선로 127 1층 부라더보쌈,062-674-1154,11:30 - 23:00,,없음
186586,부라보맥주 월산점,광주,,,"부라보 옛날치킨, 살얼음맥주",광주 남구 화정로260번길 34 부라보맥주 월산점,0507-1485-5017,17:00 -  03:00,없음,없음
186587|426998,부라보쪽갈비 소태점,광주,,,"소금쪽갈비, 매운쪽갈비, 김치 손수제비",광주 동구 지원로 4 1층,0507-1498-1280,16:00 - 23:00,매주 월요일,없음
186588,부라타랩 광주상무점,광주,,,"부라타 떡볶이, 바질부라타",광주 서구 시청로 40,062-375-1389,10:00~22:00,"둘째, 넷째 일요일",있음
186589|427000|879981,부리나치킨 첨단점,광주,35.2208505475962,126.84279540857,"순살바베큐, 후라이드, 순살후라이드",광주 광산구 첨단중앙로170번길 17,062-973-0333,17:00 - 01:00,매주 일요일,없음
186590|427001,부리나치킨동명점,광주,,,"참숯불양념바베큐치킨, 참숯불소금구이바베큐",광주 동구 동계로 2 1층,0507-1354-7158,18:00 - 04:00,없음,없음
186592,부리나치킨 하남점,광주,,,"후라이드, 양념치킨",광주 광산구 사암로216번길 26,062-952-9982,,,없음
186595|427005,부리나치킨 금호점,광주,,,"참숯불바베큐 순살, 양념치킨, 참숯불소금구이",광주 서구 금화로149번길 9 호반리젠시빌상가,0507-1488-3400,16:00 - 24:00,매주 월요일,없음
186596|427006,부리나치킨 도산점,광주,,,"참숯불양념바베큐치킨, 후라이드치킨, 양념치킨",광주 광산구 도산로9번길 6,062-942-9277,17:00 - 24:00,매주 일요일,없음
186597|427007,부리나치킨 선운점,광주,,,"순살 양념바베큐, 후라이드, 순살숯불 양념바베큐",광주 광산구 선운로20번길 44,062-942-9990,14:00 - 01:00,없음,없음
186598|427008,부리나치킨 첨단2지구점,광주,,,"숯불양념바베큐, 참숯불순살바베큐, 숯불소금구이",광주 북구 첨단연신로133번길 4,062-573-8808,16:00 - 24:00,없음,없음
186599|427009,부리나바베큐치킨상무점,광주,,,"순살바베큐, 참숯불바베큐, 양념바베큐",광주 서구 치평로 18 골든사우나,062-383-2096,,,없음
186600|427010,부리나치킨 전대점,광주,,,"순살참숯불양념바베큐, 참숯불양념바베큐, 순살참숯불소금구이",광주 북구 서방로 18,062-522-9288,14:30 - 24:00,매주 월요일,없음
186601,부리나치킨 문흥점,광주,,,"참숯불양념바베큐, 참숯불소금구이",광주 북구 대천로 113-1,062-262-0033,16:00~02:00,없음,없음
186602,부리나치킨 진월점,광주,,,"후라이드, 양념치킨",광주 남구 광복마을길 91,062-653-9292,03:30~24:00,없음,있음
186603,"부리나치킨 효천1,2지구점",광주,,,"참숯불양념바베큐치킨, 참숯불소금구이바베큐",광주 남구 효천2로가길 13-1 1층 110호,0507-1420-9592,14:00~02:00,없음,있음
186604|427014,부리나치킨 수완점,광주,,,"참숯불양념바베큐, 순살양념참숯불바베큐",광주 광산구 임방울대로358번길 16 1층 103호,0504-2015-0496,14:00 - 24:00,격주 월요일,없음
186605|427015,부리나치킨 양산점,광주,,,"양념바베큐, 후라이드",광주 북구 양산로 37,062-572-9192,17:00 - 01:00,매주 일요일,없음
186606|427016,부리나치킨 용산점,광주,,,"참숯불바베큐, 참숯불바베큐소금구이, 후라이드",광주 동구 용산2길 5,070-7543-5161,17:00 - 24:00,없음,없음
186607,부리나바베큐치킨 화정월산점,광주,,,"참숯불양념바베큐 후라이드, 참숯불양념바베큐 참숯불소금구이",광주 남구 금화로 387-1 1층,0504-0999-1397,04:00~03:30,없음,없음
186609|427019,부부더상록,광주,,,"부부라떼, 블루베리요거트케이크, 초코범벅딸기케이크",광주 서구 경열로 6-1 2층,0507-1406-4593,11:30 - 20:00,"매주 월요일, 화요일, 수요일",없음
186610,부부원조국밥,광주,,,"내장국밥, 모듬국밥",광주 동구 필문대로192번길 8,062-223-0872,,,없음
186611|427021|879983,부부식당 국밥 순대,광주,35.1397529487889,126.921564375717,"국밥, 수육",광주 동구 제봉로17번길 8-1,062-233-2458,05:00 - 21:00,없음,없음
186613,부부파스타,광주,,,"샐러드, 리소또",광주 남구 효천중앙로 62 그린타워 302호,0507-1437-1245,11:30~21:00,"첫째, 셋째 월요일",있음
186614,부부피자,광주,,,"감자베이컨체다피자, 버섯야채파인땡큐피자",광주 광산구 산월로 25 101호 부부피자,062-971-7782,12:00~22:00,매주 월요일,없음
186615|427025,부빈식당,광주,,,"돼지주물럭, 동태찌게, 동태찌개, 애호박찌개",광주 북구 우치로 379,062-574-9289,,,없음
186616,어묵먹은 호랑이 광주본점,광주,,,어묵,광주 북구 문산로62번길 15-4,062-263-5053,,,없음
186618|427028,부어치킨 양산점,광주,,,"수제윙봉치킨, 순살닭강정, 크리스피치킨",광주 북구 상촌로 25-1,062-575-5607,16:00 - 24:00,없음,없음
186620,부어치킨 광천동점,광주,,,"크리스피치킨, 양념치킨",광주 서구 죽봉대로119번길 12,062-351-2898,16:30~24:00,없음,없음
186621,부어치킨 쌍암점,광주,,,"크리스피치킨, 맛쇼킹치킨",광주 광산구 첨단중앙로152번길 5-15,0504-0999-0524,15:00~01:00,없음,없음
186622,부어치킨 운암점,광주,,,"크리스피치킨, 양념치킨",광주 북구 대자로 71 1층 부어치킨,062-512-6555,10:30~00:50,없음,없음
186623,부어치킨 오치점,광주,,,"리스피치킨, 살로만매니아세트",광주 북구 천지인로115번길 1 부어치킨,0507-1491-4988,16:00 - 02:00,,없음
186624,부어치킨 우산점,광주,,,"양념치킨, 델리치킨",광주 광산구 사암로158번길 42,0507-1313-1235,15:00~23:30,매주 일요일,없음
186625|199019|439202,해질녘부엉이,광주,,,"연어한접시, 나가사키짬뽕나베",광주 광산구 수완로9번길 40 1층 해질녘부엉이,0507-1315-1369,18:00 - 24:00,"매주 일요일, 월요일",없음
186626|427036,부엉이돈가스 롯데아울렛광주월드컵점,광주,,,"체다퐁듀카츠, 김치카츠나베, 부엉이돈카츠",광주 서구 금화로 240 광주월드컵 롯데아울렛 2층,062-606-2723,11:00 - 21:00,없음,있음
