poi_id,place,area,lat,lng,menu,address,phone,hours,closed_days,parking
182974,땡큐맘치킨 광주하남점,광주,,,"오리지날 베이크 치킨, 양념 베이크 치킨",광주 광산구 하남대로54번안길 114 1층,062-962-8892,13:00 - 24:00,매주 일요일,없음
182977,떡고,광주,,,"오지떡갈비, 왕떡치떡갈비",광주 북구 양산제로 109-7 1층 2호,0507-1404-7865,12:00 - 23:00,없음,없음
182978,떡군이네떡볶이 광주봉선점,광주,,,"국물떡볶이, 짜장떡볶이",광주 남구 봉선1로16번안길 20 1층,0507-1381-9841,11:00~23:00,,없음
182979,떡군이네떡볶이 광주수완점,광주,,,"억만배떡볶이, 순살떡볶이",광주 광산구 풍영로229번길 5 1층,062-951-8009,11:00 - 23:00,없음,없음
182980,떡군이네떡볶이광주화정점,광주,,,"로제떡볶이, 차돌우삼겹떡볶이",광주 서구 염화로 18 화정엘리체 107동 104호,062-383-0330,11:00 - 22:00,매주 화요일,있음
182981,떡군이네떡볶이쌍촌점,광주,,,"꾸덕 로제떡볶이, 국물떡볶이",광주 서구 월드컵4강로 209 상가1동 1층 103호,0507-1441-6799,11:00 - 02:00,매주 월요일,없음
182982,떡보의하루 광주상무점,광주,,,"답례떡, 한과",광주 서구 치평로 18 골든사우나,0507-1408-8567,,,있음
182983,떡볶당 광주수완점,광주,,,"콘치즈떡볶이, 불맛 떡볶이",광주 광산구 풍영로 219 1층 103호,062-954-1544,11:00 - 23:00,없음,있음
182984,떡볶당 동천점,광주,,,"로제파스타떡볶이, 불맛떡볶이",광주 서구 유림로98번길 41 1층 105호,0504-18487534,11:00 - 22:00,없음,없음
182985,떡볶당 광주주월점,광주,,,"불맛떡볶이, 로제파스타떡볶이",광주 남구 서문대로812번길 4-8 근린생활시설동 지409호,062-671-8181,11:00 - 23:00,"둘째, 넷째 목요일",없음
182987,떡볶이대통령,광주,,,"매운돈가스, 상추튀김",광주 북구 호동로 7,062-262-9191,10:00 - 22:30,매주 일요일,없음
182988,떡볶이대통령 운암점,광주,,,"치즈떡볶이, 태양초떡볶이",광주 북구 북문대로 96,062-525-5898,11:00 - 21:00,매주 일요일,없음
182989,떡볶이삼촌,광주,,,"엉클떡볶이, 그랜드순대",광주 서구 치평로 30,062-372-5771,10:00 - 21:00,매주 일요일,없음
182990|423485,떡볶이삼촌,광주,35.101944444444,126.88861111111,"떡볶이, 오뎅",광주 남구 효우2로26번길 29,0507-1402-0715,09:30 - 10:00,매주 일요일,없음
182991,떡볶이삼촌 광주봉선점,광주,,,"떡볶이, 찰순대",광주 남구 봉선로 158,062-682-5771,,,없음
182992,떡볶이잘하는집 떡참 광주첨단점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 광산구 첨단내촌로70번길 6,0504-2015-1595,11:00 - 23:00,없음,없음
182993,떡볶이참잘하는집 떡참 광주구시청점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 동구 문화전당로23번길 3 1층,062-222-6342,11:00~23:00,없음,있음
182994,떡볶이참잘하는집 떡참 광주금호점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 서구 화개중앙로87번길 16-8,062-652-0100,11:30 - 02:00,없음,없음
182995,떡볶이참잘하는집 떡참 광주동천점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 서구 유림로98번길 17,062-513-1341,11:00 - 23:00,매주 목요일,없음
182996,떡볶이참잘하는집 떡참 광주두암점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 북구 서방로 169-2 1층,062-263-0703,11:00 - 23:00,없음,없음
182997,떡볶이참잘하는집 떡참 광주문흥점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 북구 문산로 82,062-269-7003,11:00 - 23:00,없음,없음
182998,떡볶이참잘하는집떡참광주봉선점,광주,,,"떡순튀세트, 트러플 크림떡볶이",광주 남구 봉선중앙로124번길 1 1층,0504-2015-0662,11:00 - 23:00,없음,없음
182999,떡볶이참잘하는집 떡참 광주송정점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 광산구 내상로15번길 16 1층,062-945-0305,11:00 - 23:00,없음,없음
183000,떡볶이참잘하는집 떡참 광주쌍촌점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 서구 월드컵4강로226번길 6-14 1층,062-361-0100,11:00 - 23:00,없음,없음
183001,떡볶이참잘하는집 떡참 광주양산점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 북구 양산로 40 1층,062-571-9495,11:00 - 23:00,없음,없음
183002,떡볶이참잘하는집떡참광주월곡점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 광산구 산정공원로82번길 16 1층,062-955-3479,11:00 - 23:00,없음,없음
183003,떡볶이참잘하는집 떡참광주월산점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 남구 대남대로 343-2,062-363-5656,11:00 - 23:00,없음,없음
183004,떡볶이참잘하는집 떡참 광주효덕점,광주,,,"맵달국물떡볶이, 매콤로제떡볶이",광주 남구 효덕로300번길 9,062-655-5666,11:00 - 23:00,없음,없음
183005,떡볶탕,광주,,,"떡볶이, 오뎅탕",광주 북구 서하로 418 문흥동 대주아파트,062-267-6769,,,없음
183006,떡부심떡볶이,광주,,,"추억의 쫄볶이, 명품 로제떡볶이",광주 북구 설죽로202번길 35,062-511-4847,11:00 - 23:40,매주 화요일,없음
183007,떡순이두마리치킨,광주,,,"순살 두마리 치킨, 순살 치즈뿌링클 치킨",광주 남구 효덕로 280 1층,062-653-9999,,,없음
183009,떡하니,광주,,,"답례떡, 백일떡",광주 북구 매곡로69번길 22-1 부림2차 상가,010-8642-7976,,,없음
183010,떳다 뼈해장국,광주,,,뼈 해장국,광주 광산구 임방울대로826번길 25 1층 114호,0507-1315-9865,11:00 - 21:00,매주 일요일,있음
183011,떳다포차,광주,,,"조기탕, 동태탕",광주 광산구 월곡중앙로 8,062-951-7879,,,없음
183012,떼구루루,광주,,,"아메리카노, 카페라떼",광주 동구 동계천로 137-13 2층,010-2462-7585,14:00/13:00~21:00,매주 화요일,있음
183017,또래꼬마김밥 광주1호점,광주,,,"꼬마김밥 8개, 어묵탕",광주 북구 서암대로 22 1층,0507-1387-0416,09:00~21:00,없음,없음
183019,또래오래 광주금호점,광주,,,"핫뿌레이크, 단짠윙봉",광주 서구 운천로56번길 17,062-374-8892,,,없음
183020,또래오래 매곡점,광주,,,"핫뿌레이크, 단짠윙봉",광주 북구 매곡로 93 대주피오레 아파트,0504-0544-9216,13:00 - 24:00,없음,있음
183021,또래오래 광주첨단비아점,광주,,,"핫뿌레이크, 단짠윙봉",광주 광산구 첨단중앙로181번길 42-14 일신아파트,062-971-9281,14:00 - 23:00/24:00,없음,없음
183022,또래오래 광주소촌점,광주,,,"핫뿌레이크, 단짠치킨",광주 광산구 금봉로 18 라인2차아파트,062-942-3392,12:00 - 00:30,없음,없음
183023,또래오래신창점,광주,,,"핫뿌레이크, 단짠치킨",광주 광산구 신창로33번길 21-9,062-959-9992,13:00 - 23:00,없음,없음
183024,또래오래 광주전남대점,광주,,,"핫뿌레이크, 단짠치킨",광주 북구 우치로 80 지하1층,062-264-8885,12:00~23:00,없음,있음
183025,또래오래 광주노대점,광주,,,"핫뿌레이크, 단짠치킨",광주 남구 노대실로34번길 14,062-652-8595,13:00~23:00,없음,있음
183026,또래오래치킨월곡점,광주,,,"핫뿌레이크, 갈릭반핫양념반",광주 광산구 월곡중앙로10번길 6,062-962-9985,12:00 -23:00/24:00,없음,없음
183027,또로로,광주,,,"청포도젤리, 귤젤리",광주 동구 충장로안길 17 1층,0507-1354-0452,12:00~22:00,없음,없음
183029,또바기,광주,,,"주물럭 쌈밥, 대구뽈탕",광주 동구 금남로 162-3 1층,0507-1346-8151,11:00 - 14:30/21:00,매주 일요일,없음
183031,또바기꼬마김밥,광주,,,"또바기 꼬마김밥, 땡초 참치 김밥",광주 남구 제석로80번길 32 1층 102호,0507-1396-0606,08:00 - 14:00/19:00,매주 일요일,있음
183032,또바기밥 금남로점,광주,,,"우거지해장국, 묵은지해장국",광주 북구 독립로255번길 22 1층,0507-1342-8811,,,없음
183033,또바기밥,광주,,,"보리굴비정식 도시락, 생새우볶음밥 도시락",광주 광산구 하남대로 155 1층 104호,0507-1340-8696,,,없음
183034,또바기초밥,광주,,,"특선 초밥, 모듬 초밥",광주 광산구 소촌로 73,062-941-9611,11:30 - 22:00,없음,있음
183036,또봄,광주,,,"아메리카노, 에스프레소싱글",광주 동구 의재로 23-1 용문빌딩 1층,0507-1430-1052,10:00/11:00 - 23:00/24:00,매주 토요일,있음
183037|423532,또봉이통닭 전남광주쌍촌점,광주,35.1498879,126.85714419972,"또봉이통닭, 닭강정, 양념통닭",광주 서구 상무대로868번길 3,062-375-2001,,,없음
183038|423533,또봉이통닭 광주월산돌고개점,광주,35.1505165,126.89437102778,"또봉이통닭, 똥집튀김",광주 남구 경열로76번길 12-8 1층,062-361-8177,,,없음
183039,또봉이통닭 전남광주병원점,광주,,,"통닭, 피자",광주 북구 면앙로139번길 38,062-263-9193,12:00 - 01:30,없음,없음
183040,또순이순대보쌈,광주,,,"족발, 보쌈",광주 북구 삼소로 133,062-971-9488,,,없음
183041|183042,또순이아구랑꽃게랑,광주,,,"아구찜, 해물찜, 아구탕, 해물아구찜",광주 광산구 송도로 144 1층,062-944-6781,11:00 - 21:00,"둘째, 넷째 월요일",있음
183043|423538,또심이김밥,광주,35.178086899722,126.8737081,"참치김밥, 돈까스김밥",광주 북구 대자실로 11,062-527-5572,11:00/11:30 - 20:00/20:30,매주 일요일,없음
183046,또오래꼬마김밥,광주,,,"모듬꼬마김밥, 참치꼬마김밥",광주 광산구 첨단내촌로 48 1층,062-972-9024,10:00 - 21:00,없음,없음
183048,또와김밥,광주,,,"즉석김밥, 김치김밥",광주 서구 풍암신흥로 37-1,062-682-4888,,,없음
183050,또와요국밥,광주,,,국밥,광주 광산구 광산로30번길 65,062-941-8843,,,없음
183053,또이또이베트남 신세계백화점광주점,광주,,,"베트남 스프링롤, 반미 샌드위치 소고기",광주 서구 무진대로 932 지하1층,010-9385-2592,11:00 - 20:00/20:30,없음,있음
183055,똑순이식당,광주,,,"막창국밥, 따로국밥",광주 남구 천변좌로338번길 7 서오층석탑,062-673-7465,10:00 - 21:00,"첫째, 셋째 일요일",없음
183057,똑순이아구찜,광주,,,"아귀찜, 아귀탕",광주 북구 밤실로 179,062-268-0303,10:00 - 22:00,없음,있음
183058,똔꼬집,광주,,,"소곱창전골, 막창",광주 서구 금화로85번길 4-28 1층,0507-1387-0059,17:00 - 24:00,매주 화요일,없음
183059,똘똘이아구찜,광주,,,"대구뽈때기탕, 알탕",광주 서구 금화로103번길 21-1,062-374-4560,11:00 - 21:00,매주 일요일,없음
183061,똥개,광주,,,"쭈꾸미대패삼겹볶음, 생새우소금구이",광주 북구 탁영로 8,0507-1312-2550,16:00 - 00:30,없음,없음
183062,뚜껑회관 본점,광주,,,"볏짚통삼겹살, 목살",광주 북구 호동로 19,062-251-0392,15:30 - 22:30/00:30,없음,없음
183063,뚜벅이,광주,,,"대하구이, 갈치조림",광주 서구 금부로 107-1,0507-1442-1702,15:00 - 22:00,없음,없음
183064,뚜벅이상무점,광주,,,"전어회, 참돔유비끼",광주 서구 상무공원로 112 1층 111호,062-371-3013,15:00 - 24:00,매주 일요일,없음
183065|423560,뚜앤또카페,광주,35.141125,126.8911183,"아메리카노, 카페라떼",광주 남구 군분로 90,0507-1336-3236,09:00 - 02:00,없음,없음
183066,뚜에이오,광주,,,"아메리카노, 카페라떼",광주 남구 대남대로171번길 4,062-653-6662,,,없음
183067,뚝딱짜글이 월계점,광주,,,돼지짜글이,광주 광산구 첨단내촌로36번길 26 1층 102호,062-462-5642,10:00 - 23:00,매주 월요일,없음
183068|423563,뚝방,광주,35.182195,126.93752979972,"쌈밥, 들깨수제비, 우렁쌈밥, 돼지갈비",광주 북구 군왕로 247 뚝방,0507-1358-3308,10:00 - 23:00,없음,없음
183069,뚝방국수2호점,광주,,,"물국수, 비빔국수",광주 북구 군왕로 277 1층,062-251-0744,10:00 - 20:00/21:00,매주 월요일,없음
183070,뚝방추어탕,광주,,,"추어탕, 동태탕",광주 광산구 목련로142번길 54,062-951-3111,,,없음
183071,뚝배기국밥,광주,,,"머리국밥, 살고기국밥",광주 광산구 광산로30번길 65,062-945-7717,,전화문의,없음
183072,뚝배기생태탕전문점,광주,,,"동태탕, 알탕",광주 광산구 첨단중앙로170번길 25,062-971-1162,07:30 - 21:30,없음,없음
183073,뚝배기생태탕,광주,,,"해물탕, 생선요리",광주 북구 양산로 22,062-572-3400,,,없음
183074|183076,뚝배기생태탕,광주,,,"매운탕, 해물탕",광주 북구 당뫼로8번길 52,062-522-2938,,,없음
183075,뚝배기생태한마리,광주,,,"해물탕, 생태탕",광주 북구 문화소통로 250,062-262-6803,,,없음
183079,뚝배기추어탕,광주,,,추어탕,광주 동구 무등로321번길 3,062-521-8045,,,없음
183080,뚝섬,광주,,,"종합 모듬회, 도다리회",광주 광산구 신가매결길 91-14 1층,062-401-7005,15:00 - 22:00,,있음
183081,뚠뚠대패삼겹,광주,,,"대패삼겹, 차돌박이",광주 광산구 남동길48번길 6,062-943-3392,11:00 - 22:00,없음,없음
183083,뚠뚠돼지김치찌개,광주,,,"뚠뚠돼지 김치찌개, 뚠뚠참치 김치찌개",광주 동구 필문대로287번길 19-4,062-234-2344,,,없음
183084,뚠뚠돼지김치찌개,광주,,,"뚠뚠돼지 김치찌개, 뚠뚠참치 김치찌개",광주 서구 상무연하로 50,062-384-4452,,,있음
183085,뚠뚠돼지김치찌개 송정점,광주,,,"뚠뚠돼지김치찌개, 꽁치김치찌개",광주 광산구 송정로8번길 36 나동 1층,062-946-1127,,,없음
183089,뚱포차,광주,,,"광어우럭회, 우럭탕",광주 서구 금화로 31,062-375-7908,17:30 - 01:00,매주 일요일,없음
183090,뚱갈비,광주,,,"숯불갈비, 갈비도시락",광주 광산구 비아로24번길 9,0507-1496-0582,16:00 - 22:00,매주 월요일,없음
183091,뚱딴지,광주,,,"간장갈비찜, 묵은지갈비찜",광주 광산구 신창로105번길 6-15,062-962-6692,,,없음
183092,뚱땅갈비,광주,,,"갈비찜, 돼지고기구이",광주 서구 쌍촌로 33,0504-2015-2637,,,없음
183094,뚱땡이포차,광주,,,"갈치조림, 주물럭",광주 북구 하서로 372,062-571-8389,,,없음
183095,뚱뚱이할머니족발보쌈,광주,,,"보쌈, 족발",광주 북구 송해로 27,062-511-1466,,,없음
183096,뚱뚱이할머니족발용봉점,광주,,,"보쌈, 족발",광주 북구 용봉택지로 62,050-7744-7795,17:00 - 24:00/00:30,없음,없음
183099,뚱스국밥,광주,,,"모듬국밥, 순대국밥",광주 광산구 하남대로54번안길 8-2 1층 101호,0507-1455-9034,11:00 -15:00/21:00,매주 일요일,없음
183100,뚱스넥,광주,,,"닭도리탕, 부대찌개",광주 남구 제중로 39,062-675-7724,10:00 - 20:00,매주 일요일,없음
183101,뚱스장풍포차,광주,,,"촉촉노가리, 모듬 마른안주",광주 남구 대남대로139번길 20,062-672-9797,,,없음
183103,뚱스파스타앤돈까스,광주,,,"스파게티, 파스타",광주 북구 우치로90번길 18,062-400-4680,11:00 - 21:30,매주 월요일,없음
183105,뚱이네,광주,,,"오란다, 씨앗강정","광주 광산구 사암로 300 월곡시장 라열 3호, 4호",0507-1306-6608,10:00~19:00,"첫째, 셋째 일요일",있음
183106,뚱이네김치찌개 진곡점,광주,,,"김치찌개, 돼지주물럭",광주 광산구 진곡산단2번로 47-59,062-952-4388,,,없음
183111,뚱이식당,광주,,,"조개구이, 게요리",광주 북구 동문대로248번길 39 2층,0507-1337-0604,,,없음
183112,뚱이이모,광주,,,"알탕, 두루치기",광주 서구 염화로65번길 4-5,062-372-5809,16:00/18:00 - 24:00,매주 일요일,없음
183113,뚱초밥,광주,,,"활어초밥, 안심스테이크초밥",광주 서구 풍암신흥로 39,062-972-5252,11:00 - 22:00,"둘째, 넷째 일요일",없음
183114,뚱까츠,광주,,,"돈까스 한식 세트, 돈까스 한식 패밀리 세트",광주 광산구 월곡로 30,062-954-5453,,,없음
183118,뜨뜻,광주,,,"아메리카노, 토마토바질에이드",광주 북구 자동차로47번길 60 2층,010-9203-5200,11:00 - 24:00,매주 월요일,없음
183120,뜨락,광주,,,"맥주, 소시지",광주 동구 필문대로 2,062-511-3086,,,없음
183121,뜨락,광주,,,"맥주, 소시지",광주 북구 안산로 30,062-269-1179,,,없음
183123,뜨락,광주,,,"두부제육김치, 돈까스",광주 북구 일곡택지로 71,062-575-0092,14:00 - 02:00,없음,없음
183124,뜨락,광주,,,"우렁강된장쌈밥, 묵은지청국장정식",광주 남구 화산로 105,062-672-7001,11:00 - 21:30,없음,없음
